TestCase,iteration,before/after,PS-MarkSweep.count,PS-MarkSweep.time,PS-Scavenge.count,PS-Scavenge.time,blocked.count,count,daemon.count,deadlock.count,deadlocks,heap.committed,heap.init,heap.max,heap.usage,heap.used,loaded,name,new.count,non-heap.committed,non-heap.init,non-heap.max,non-heap.usage,non-heap.used,pools.Code-Cache.committed,pools.Code-Cache.init,pools.Code-Cache.max,pools.Code-Cache.usage,pools.Code-Cache.used,pools.Compressed-Class-Space.committed,pools.Compressed-Class-Space.init,pools.Compressed-Class-Space.max,pools.Compressed-Class-Space.usage,pools.Compressed-Class-Space.used,pools.Metaspace.committed,pools.Metaspace.init,pools.Metaspace.max,pools.Metaspace.usage,pools.Metaspace.used,pools.PS-Eden-Space.committed,pools.PS-Eden-Space.init,pools.PS-Eden-Space.max,pools.PS-Eden-Space.usage,pools.PS-Eden-Space.used,pools.PS-Eden-Space.used-after-gc,pools.PS-Old-Gen.committed,pools.PS-Old-Gen.init,pools.PS-Old-Gen.max,pools.PS-Old-Gen.usage,pools.PS-Old-Gen.used,pools.PS-Old-Gen.used-after-gc,pools.PS-Survivor-Space.committed,pools.PS-Survivor-Space.init,pools.PS-Survivor-Space.max,pools.PS-Survivor-Space.usage,pools.PS-Survivor-Space.used,pools.PS-Survivor-Space.used-after-gc,runnable.count,terminated.count,timed_waiting.count,total.committed,total.init,total.max,total.used,unloaded,uptime,vendor,waiting.count
org.apache.nifi.registry.service.TestRegistryService.testUpdateBucketWithSameNameAsExistingBucket,1,before,1,33,7,43,0,4,3,0,[],188219392,125829120,954728448,0.1369376017587778,130738224,4601,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3775128E7,33775128,8192000,2555904,251658240,0.031093851725260416,7825024,3276800,0,1073741824,0.0028793439269065857,3091672,23724032,0,-1,0.9635137905732044,22858432,124780544,31457280,338690048,0.3645578626508683,123472120,0,54001664,83886080,716177408,0.010145676083655518,7266104,7266104,9437184,5242880,9437184,0.0,0,0,2,0,0,223412224,128385024,954728447,164520000,0,3608,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testUpdateBucketWithSameNameAsExistingBucket,1,after,1,33,7,43,0,4,3,0,[],188219392,125829120,954728448,0.1369376017587778,130738224,4601,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3786712E7,33786712,8192000,2555904,251658240,0.031131490071614584,7834496,3276800,0,1073741824,0.0028793439269065857,3091672,23724032,0,-1,0.9636028142265194,22860544,124780544,31457280,338690048,0.3645578626508683,123472120,0,54001664,83886080,716177408,0.010145676083655518,7266104,7266104,9437184,5242880,9437184,0.0,0,0,2,0,0,223412224,128385024,954728447,164529160,0,3611,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetFlowsByBucketExists,1,before,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.013143716442395146,12548680,4601,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3796488E7,33796488,8192000,2555904,251658240,0.031164042154947915,7842688,3276800,0,1073741824,0.0028793439269065857,3091672,23724032,0,-1,0.9636695819665055,22862128,197656576,31457280,346554368,0.011315142332876324,3921312,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,46345168,0,3634,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetFlowsByBucketExists,1,after,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.013143716442395146,12548680,4602,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.379912E7,33799120,8192000,2555904,251658240,0.031164042154947915,7842688,3276800,0,1073741824,0.002879910171031952,3092280,23724032,0,-1,0.9637548963009324,22864152,197656576,31457280,346554368,0.011315142332876324,3921312,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,46347800,0,3637,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateFlowWithSameName,1,before,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.013143716442395146,12548680,4602,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3813832E7,33813832,8192000,2555904,251658240,0.031197865804036457,7851200,3276800,0,1073741824,0.002879910171031952,3092280,23724032,0,-1,0.9640162346771409,22870352,197656576,31457280,346554368,0.011315142332876324,3921312,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,46364112,0,3650,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateFlowWithSameName,1,after,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.017250651779049116,16469688,4602,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3842712E7,33842712,8192000,2555904,251658240,0.03127772013346354,7871296,3276800,0,1073741824,0.002879910171031952,3092280,23724032,0,-1,0.964386492144337,22879136,197656576,31457280,346554368,0.02262940745851456,7842320,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,50312400,0,3665,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetFlowSnapshotsWhenNoSnapshots,1,before,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.017250651779049116,16469688,4602,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3847424E7,33847736,8192000,2555904,251658240,0.031294759114583334,7875584,3276800,0,1073741824,0.002879910171031952,3092280,23724032,0,-1,0.964417515538674,22879872,197656576,31457280,346554368,0.02262940745851456,7842320,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,50323008,0,3678,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetFlowSnapshotsWhenNoSnapshots,1,after,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.017250651779049116,16469688,4604,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3859312E7,33859312,8192000,2555904,251658240,0.03130747477213542,7878784,3276800,0,1073741824,0.002881065011024475,3093520,23724032,0,-1,0.9647183075794199,22887008,197656576,31457280,346554368,0.02262940745851456,7842320,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,50329000,0,3681,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateSnapshotBucketDoesNotExist,1,before,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.021513870297913233,20539904,4604,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3867264E7,33867976,8192000,2555904,251658240,0.03132705688476563,7883712,3276800,0,1073741824,0.002881065011024475,3093520,23724032,0,-1,0.9649516574585635,22892544,197656576,31457280,346554368,0.034374219747246124,11912536,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,54412840,0,3694,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateSnapshotBucketDoesNotExist,1,after,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.021513870297913233,20539904,4604,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3931864E7,33931864,8192000,2555904,251658240,0.031511942545572914,7930240,3276800,0,1073741824,0.002881065011024475,3093520,23724032,0,-1,0.9656075324801451,22908104,197656576,31457280,346554368,0.034374219747246124,11912536,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,54471768,0,3712,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetSnapshotDoesNotExistInPersistenceProvider,1,before,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.025620981600833162,24461080,4604,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3931864E7,33931864,8192000,2555904,251658240,0.031511942545572914,7930240,3276800,0,1073741824,0.002881065011024475,3093520,23724032,0,-1,0.9656075324801451,22908104,197656576,31457280,346554368,0.04568896964530541,15833712,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,58392944,0,3725,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetSnapshotDoesNotExistInPersistenceProvider,1,after,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.025620981600833162,24461080,4604,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3936504E7,33936504,8192000,2555904,251658240,0.031523640950520834,7933184,3276800,0,1073741824,0.002881065011024475,3093520,23724032,0,-1,0.9656790211714433,22909800,197656576,31457280,346554368,0.04568896964530541,15833712,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,58397584,0,3729,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetFlowExists,1,before,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.029727942075525125,28382112,4604,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3958264E7,33958264,8192000,2555904,251658240,0.031538899739583334,7937024,3276800,0,1073741824,0.002881065011024475,3093520,23724032,0,-1,0.9664343733813882,22927720,197656576,31457280,346554368,0.057003304024146655,19754744,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,62340376,0,3744,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetFlowExists,1,after,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.029727942075525125,28382112,4604,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3958296E7,33958296,8192000,2555904,251658240,0.031538899739583334,7937024,3276800,0,1073741824,0.002881065011024475,3093520,23724032,0,-1,0.9664357222246202,22927752,197656576,31457280,346554368,0.057003304024146655,19754744,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,62340408,0,3746,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetFlowSnapshots,1,before,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.029727942075525125,28382112,4604,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3992936E7,33992936,8192000,2555904,251658240,0.031671905517578126,7970496,3276800,0,1073741824,0.002881065011024475,3093520,23724032,0,-1,0.9665156411861188,22929648,197656576,31457280,346554368,0.057003304024146655,19754744,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,62370976,0,3759,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetFlowSnapshots,1,after,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.029727942075525125,28382112,4604,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3992544E7,33992544,8192000,2555904,251658240,0.03166656494140625,7969152,3276800,0,1073741824,0.002881065011024475,3093520,23724032,0,-1,0.9665250830887431,22929872,197656576,31457280,346554368,0.057003304024146655,19754744,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,62374656,0,3764,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateFlowBucketDoesNotExist,1,before,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.033835296379479,32303520,4604,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.4030592E7,34030592,8192000,2555904,251658240,0.031796773274739586,8002752,3276800,0,1073741824,0.002881065011024475,3093520,23724032,0,-1,0.966796200578384,22936304,197656576,31457280,346554368,0.06831872336983501,23676152,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,66338192,0,3780,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateFlowBucketDoesNotExist,1,after,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.033835296379479,32303520,4605,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.4066408E7,34066408,8192000,2555904,251658240,0.03188273111979167,8023552,3276800,0,1073741824,0.002881579101085663,3094072,23724032,0,-1,0.9673566449412984,22949600,197656576,31457280,346554368,0.06831872336983501,23676152,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,66378920,0,3795,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateFlowInvalid,1,before,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.037942298750900945,36224592,4605,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.4084072E7,34084072,8192000,2555904,251658240,0.031943257649739584,8038784,3276800,0,1073741824,0.002881579101085663,3094072,23724032,0,-1,0.9674247615245166,22951216,197656576,31457280,346554368,0.07963317317068126,27597224,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,70308664,0,3810,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateFlowInvalid,1,after,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.037942298750900945,36224592,4605,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.4113704E7,34113704,8192000,2555904,251658240,0.032022857666015626,8058816,3276800,0,1073741824,0.002881579101085663,3094072,23724032,0,-1,0.9678294144941298,22960816,197656576,31457280,346554368,0.07963317317068126,27597224,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,70338296,0,3826,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetFlowsByBucketDoesNotExist,1,before,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.0420492843636309,40145648,4605,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.4113704E7,34113704,8192000,2555904,251658240,0.032022857666015626,8058816,3276800,0,1073741824,0.002881579101085663,3094072,23724032,0,-1,0.9678294144941298,22960816,197656576,31457280,346554368,0.09094757680272551,31518280,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,74259352,0,3838,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetFlowsByBucketDoesNotExist,1,after,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.0420492843636309,40145648,4605,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.4118872E7,34118872,8192000,2555904,251658240,0.032035573323567705,8062016,3276800,0,1073741824,0.002881579101085663,3094072,23724032,0,-1,0.9679123683529005,22962784,197656576,31457280,346554368,0.09094757680272551,31518280,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,74264520,0,3843,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testUpdateBucketWithoutId,1,before,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.0420492843636309,40145648,4605,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.41332E7,34133200,8192000,2555904,251658240,0.032076263427734376,8072256,3276800,0,1073741824,0.002881579101085663,3094072,23724032,0,-1,0.9680846830757942,22966872,197656576,31457280,346554368,0.09094757680272551,31518280,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,74278848,0,3855,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testUpdateBucketWithoutId,1,after,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.0420492843636309,40145648,4605,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.4133232E7,34133232,8192000,2555904,251658240,0.032076263427734376,8072256,3276800,0,1073741824,0.002881579101085663,3094072,23724032,0,-1,0.9680860319190262,22966904,197656576,31457280,346554368,0.10226184192836375,35439288,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,78199888,0,3857,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateFirstSnapshot,1,before,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.04615621970028487,44066656,4605,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.4139328E7,34139328,8192000,2555904,251658240,0.03209279378255208,8076416,3276800,0,1073741824,0.002881579101085663,3094072,23724032,0,-1,0.9681676369345649,22968840,197656576,31457280,346554368,0.10226184192836375,35439288,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,78205984,0,3868,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateFirstSnapshot,1,after,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.05026315503693884,47987664,4608,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.416704E7,34167040,8192000,2555904,251658240,0.03212661743164062,8084928,3276800,0,1073741824,0.00288323312997818,3095848,23724032,0,-1,0.968902082074413,22986264,197656576,31457280,346554368,0.11357610705400198,39360296,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,82154704,0,3882,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateBucketWithMissingName,1,before,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.05026315503693884,47987664,4608,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.4169392E7,34169392,8192000,2555904,251658240,0.032133229573567706,8086592,3276800,0,1073741824,0.00288323312997818,3095848,23724032,0,-1,0.9689310822039019,22986952,197656576,31457280,346554368,0.11357610705400198,39360296,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,82157056,0,3893,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateBucketWithMissingName,1,after,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.05026315503693884,47987664,4609,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.4184528E7,34184528,8192000,2555904,251658240,0.03216679890950521,8095040,3276800,0,1073741824,0.0028837472200393677,3096400,23724032,0,-1,0.9691897228936464,22993088,197656576,31457280,346554368,0.11357610705400198,39360296,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,82172192,0,3901,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testUpdateBucketDoesNotExist,1,before,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.05437064341042868,51909200,4609,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.4186752E7,34186752,8192000,2555904,251658240,0.032174173990885416,8096896,3276800,0,1073741824,0.0028837472200393677,3096400,23724032,0,-1,0.9692052345908149,22993456,197656576,31457280,346554368,0.12489189575010637,43281832,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,86095952,0,3912,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testUpdateBucketDoesNotExist,1,after,1,33,8,46,0,4,3,0,[],253231104,125829120,954728448,0.05437064341042868,51909200,4609,9782@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.4186784E7,34186784,8192000,2555904,251658240,0.032174173990885416,8096896,3276800,0,1073741824,0.0028837472200393677,3096400,23724032,0,-1,0.969206583434047,22993488,197656576,31457280,346554368,0.12489189575010637,43281832,0,54001664,83886080,716177408,0.010157114590244098,7274296,7266104,1572864,5242880,1572864,0.860260009765625,1353072,1353072,2,0,0,288423936,128385024,954728447,86095984,0,3915,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.security.ldap.tenants.LdapUserGroupProviderTest.testSearchGroupsObjectSearchScope,1,before,2,162,17,212,0,11,5,0,[],429916160,125829120,954728448,0.0651672296246482,62217008,8747,9782@christian-ThinkPad-X250,0,74907648,2555904,-1,-7.1921448E7,71921448,20381696,2555904,251658240,0.07660293579101562,19277760,6422528,0,1073741824,0.005573190748691559,5984168,48103424,0,-1,0.9699833425579019,46659520,326107136,31457280,326107136,0.05995185582200814,19550728,0,88080384,83886080,716177408,0.037632742528510475,26951720,16311656,15728640,5242880,15728640,0.9991048177083334,15714560,15714560,3,0,5,504823808,128385024,954728447,134138456,0,19289,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),3
org.apache.nifi.registry.security.ldap.tenants.LdapUserGroupProviderTest.testSearchGroupsObjectSearchScope,1,after,2,162,17,212,0,15,5,0,[],429916160,125829120,954728448,0.12321251791169001,117634496,9184,9782@christian-ThinkPad-X250,0,77266944,2555904,-1,-7.3217984E7,73217984,20381696,2555904,251658240,0.07248586018880208,18241664,6684672,0,1073741824,0.005844198167324066,6275160,50200576,0,-1,0.9701314980927709,48701160,326107136,31457280,326107136,0.22988830272024469,74968216,0,88080384,83886080,716177408,0.037632742528510475,26951720,16311656,15728640,5242880,15728640,0.9991048177083334,15714560,15714560,4,0,8,507183104,128385024,954728447,190857792,0,19636,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),3
org.apache.nifi.registry.security.ldap.tenants.LdapUserGroupProviderTest.testSearchGroupsWithoutMemberAttribute,1,before,2,162,17,212,0,15,5,0,[],429916160,125829120,954728448,0.12321251791169001,117634496,9184,9782@christian-ThinkPad-X250,0,77266944,2555904,-1,-7.3232672E7,73232672,20381696,2555904,251658240,0.07254079182942709,18255488,6684672,0,1073741824,0.005844198167324066,6275160,50200576,0,-1,0.9701487090506691,48702024,326107136,31457280,326107136,0.22988830272024469,74968216,0,88080384,83886080,716177408,0.037632742528510475,26951720,16311656,15728640,5242880,15728640,0.9991048177083334,15714560,15714560,3,0,9,507183104,128385024,954728447,190880416,0,19648,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),3
org.apache.nifi.registry.security.ldap.tenants.LdapUserGroupProviderTest.testSearchGroupsWithoutMemberAttribute,1,after,2,162,17,212,0,15,5,0,[],429916160,125829120,954728448,0.12321251791169001,117634496,9184,9782@christian-ThinkPad-X250,0,77266944,2555904,-1,-7.328052E7,73284360,20381696,2555904,251658240,0.07268524169921875,18291840,6684672,0,1073741824,0.005844198167324066,6275160,50200576,0,-1,0.9701992263993147,48704560,326107136,31457280,326107136,0.22988830272024469,74968216,0,88080384,83886080,716177408,0.037632742528510475,26951720,16311656,15728640,5242880,15728640,0.9991048177083334,15714560,15714560,3,0,9,507183104,128385024,954728447,190910664,0,19656,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),3
org.apache.nifi.registry.security.ldap.tenants.LdapUserGroupProviderTest.testReferencedUserUsingReferencedAttribute,1,before,2,162,17,212,0,15,5,0,[],429916160,125829120,954728448,0.12321251791169001,117634496,9184,9782@christian-ThinkPad-X250,0,77266944,2555904,-1,-7.3264192E7,73264192,20381696,2555904,251658240,0.07265472412109375,18284160,6684672,0,1073741824,0.005844198167324066,6275160,50200576,0,-1,0.9702054414674445,48704872,326107136,31457280,326107136,0.22988830272024469,74968216,0,88080384,83886080,716177408,0.037632742528510475,26951720,16311656,15728640,5242880,15728640,0.9991048177083334,15714560,15714560,3,0,9,507183104,128385024,954728447,190896640,0,19660,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),3
org.apache.nifi.registry.security.ldap.tenants.LdapUserGroupProviderTest.testReferencedUserUsingReferencedAttribute,1,after,2,162,17,212,0,16,5,0,[],429916160,125829120,954728448,0.1368634864434248,130667464,9230,9782@christian-ThinkPad-X250,0,77529088,2555904,-1,-7.2806328E7,72806328,20381696,2555904,251658240,0.0694976806640625,17489664,6684672,0,1073741824,0.005873538553714752,6306664,50462720,0,-1,0.971212015523539,49010000,326107136,31457280,326107136,0.2698535980518991,88001184,0,88080384,83886080,716177408,0.037632742528510475,26951720,16311656,15728640,5242880,15728640,0.9991048177083334,15714560,15714560,4,0,9,507445248,128385024,954728447,203473792,0,19766,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),3
org.apache.nifi.registry.security.ldap.tenants.LdapUserGroupProviderTest.testSearchGroupsWithNameAndUserIdentityCnAttribute,1,before,2,162,17,212,0,16,5,0,[],429916160,125829120,954728448,0.1368634864434248,130667464,9230,9782@christian-ThinkPad-X250,0,77529088,2555904,-1,-7.2807096E7,72807096,20381696,2555904,251658240,0.069500732421875,17490432,6684672,0,1073741824,0.005873538553714752,6306664,50462720,0,-1,0.971212015523539,49010000,326107136,31457280,326107136,0.2698535980518991,88001184,0,88080384,83886080,716177408,0.037632742528510475,26951720,16311656,15728640,5242880,15728640,0.9991048177083334,15714560,15714560,4,0,9,507445248,128385024,954728447,203474560,0,19770,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),3
