TestCase,ProjectName,CommitHash,iteration,before/after,PS-MarkSweep.count,PS-MarkSweep.time,PS-Scavenge.count,PS-Scavenge.time,blocked.count,count,daemon.count,deadlock.count,deadlocks,heap.committed,heap.init,heap.max,heap.usage,heap.used,loaded,name,new.count,non-heap.committed,non-heap.init,non-heap.max,non-heap.usage,non-heap.used,pools.Code-Cache.committed,pools.Code-Cache.init,pools.Code-Cache.max,pools.Code-Cache.usage,pools.Code-Cache.used,pools.Compressed-Class-Space.committed,pools.Compressed-Class-Space.init,pools.Compressed-Class-Space.max,pools.Compressed-Class-Space.usage,pools.Compressed-Class-Space.used,pools.Metaspace.committed,pools.Metaspace.init,pools.Metaspace.max,pools.Metaspace.usage,pools.Metaspace.used,pools.PS-Eden-Space.committed,pools.PS-Eden-Space.init,pools.PS-Eden-Space.max,pools.PS-Eden-Space.usage,pools.PS-Eden-Space.used,pools.PS-Eden-Space.used-after-gc,pools.PS-Old-Gen.committed,pools.PS-Old-Gen.init,pools.PS-Old-Gen.max,pools.PS-Old-Gen.usage,pools.PS-Old-Gen.used,pools.PS-Old-Gen.used-after-gc,pools.PS-Survivor-Space.committed,pools.PS-Survivor-Space.init,pools.PS-Survivor-Space.max,pools.PS-Survivor-Space.usage,pools.PS-Survivor-Space.used,pools.PS-Survivor-Space.used-after-gc,runnable.count,terminated.count,timed_waiting.count,total.committed,total.init,total.max,total.used,unloaded,uptime,vendor,waiting.count
org.apache.nifi.registry.service.TestRegistryService.testGetSnapshotExists,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.07766272823997804,74146816,4573,18125@christian-ThinkPad-X250,0,34799616,2555904,-1,-3.2845016E7,32845016,8060928,2555904,251658240,0.028354899088541666,7135744,3276800,0,1073741824,0.002865523099899292,3076832,23461888,0,-1,0.9646470053901885,22632440,124780544,31457280,338690048,0.19754637727058338,66906992,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222494720,128385024,954728447,107018256,0,3106,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetSnapshotExists,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.07766272823997804,74146816,4573,18125@christian-ThinkPad-X250,0,34799616,2555904,-1,-3.2873776E7,32873776,8060928,2555904,251658240,0.028416951497395832,7151360,3276800,0,1073741824,0.002865523099899292,3076832,23461888,0,-1,0.9652072331092877,22645584,124780544,31457280,338690048,0.19754637727058338,66906992,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222494720,128385024,954728447,107020592,0,3111,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateSnapshotVersionNotNextVersion,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.08025257460433398,76619416,4573,18125@christian-ThinkPad-X250,0,34799616,2555904,-1,-3.288492E7,32884920,8060928,2555904,251658240,0.028445688883463542,7158592,3276800,0,1073741824,0.002865523099899292,3076832,23461888,0,-1,0.9653739716087639,22649496,124780544,31457280,338690048,0.20484685750199547,69379592,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222494720,128385024,954728447,109504336,0,3131,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateSnapshotVersionNotNextVersion,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.08284221986438599,79091824,4573,18125@christian-ThinkPad-X250,0,34799616,2555904,-1,-3.297392E7,32973920,8060928,2555904,251658240,0.028743743896484375,7233600,3276800,0,1073741824,0.002865523099899292,3076832,23461888,0,-1,0.965970343051676,22663488,124780544,31457280,338690048,0.21214677084341138,71852000,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222494720,128385024,954728447,112068560,0,3156,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateSnapshotInvalidMetadata,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.0854322254363159,81564576,4573,18125@christian-ThinkPad-X250,0,34799616,2555904,-1,-3.2994184E7,32994184,8060928,2555904,251658240,0.028797403971354166,7247104,3276800,0,1073741824,0.002865523099899292,3076832,23461888,0,-1,0.9662584699065991,22670248,124780544,31457280,338690048,0.21944769986273704,74324752,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222494720,128385024,954728447,114558760,0,3172,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateSnapshotInvalidMetadata,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.0880218706963679,84036984,4576,18125@christian-ThinkPad-X250,0,34799616,2555904,-1,-3.3101928E7,33101928,8060928,2555904,251658240,0.029095458984375,7322112,3276800,0,1073741824,0.0028670653700828552,3078488,23461888,0,-1,0.9675831714821927,22701328,124780544,31457280,338690048,0.22674761320415296,76797160,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222494720,128385024,954728447,117138912,0,3198,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testUpdateBucket,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.0880218706963679,84036984,4576,18125@christian-ThinkPad-X250,0,34799616,2555904,-1,-3.3106152E7,33106152,8060928,2555904,251658240,0.02910614013671875,7324800,3276800,0,1073741824,0.0028670653700828552,3078488,23461888,0,-1,0.9676817142763617,22703640,124780544,31457280,338690048,0.23405092788554566,79270720,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222494720,128385024,954728447,119618880,0,3218,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testUpdateBucket,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.09061272258224362,86510544,4576,18125@christian-ThinkPad-X250,0,34799616,2555904,-1,-3.3109136E7,33109136,8060928,2555904,251658240,0.029114786783854166,7326976,3276800,0,1073741824,0.0028670653700828552,3078488,23461888,0,-1,0.9676830781904678,22703672,124780544,31457280,338690048,0.23405092788554566,79270720,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222494720,128385024,954728447,119619680,0,3220,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testDeleteSnapshotExists,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.09061272258224362,86510544,4576,18125@christian-ThinkPad-X250,0,34799616,2555904,-1,-3.3121216E7,33121216,8060928,2555904,251658240,0.029145558675130207,7334720,3276800,0,1073741824,0.0028670653700828552,3078488,23461888,0,-1,0.9678678885518506,22708008,124780544,31457280,338690048,0.2413509120882111,81743152,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222494720,128385024,954728447,122107520,0,3237,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testDeleteSnapshotExists,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.0932023929803336,88982976,4592,18125@christian-ThinkPad-X250,0,34799616,2555904,-1,-3.3179272E7,33179272,8060928,2555904,251658240,0.029163869222005208,7339328,3276800,0,1073741824,0.0028747618198394775,3086752,23461888,0,-1,0.9697937352697277,22753192,124780544,31457280,338690048,0.2413509120882111,81743152,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222494720,128385024,954728447,122163144,0,3249,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testDeleteSnapshotDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.09579259127722148,91455912,4592,18125@christian-ThinkPad-X250,0,34799616,2555904,-1,-3.3189376E7,33189376,8060928,2555904,251658240,0.02919158935546875,7346304,3276800,0,1073741824,0.0028747618198394775,3086752,23461888,0,-1,0.9699270578736033,22756320,124780544,31457280,338690048,0.2486523843771164,84216088,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222494720,128385024,954728447,124649760,0,3264,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testDeleteSnapshotDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.09579259127722148,91455912,4592,18125@christian-ThinkPad-X250,0,34799616,2555904,-1,-3.3201792E7,33201792,8060928,2555904,251658240,0.029228973388671874,7355712,3276800,0,1073741824,0.0028747618198394775,3086752,23461888,0,-1,0.9700890226737081,22760120,124780544,31457280,338690048,0.2486523843771164,84216088,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222494720,128385024,954728447,127133824,0,3269,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testDeleteBucketDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.09838227843400346,93928360,4592,18125@christian-ThinkPad-X250,0,34799616,2555904,-1,-3.3209384E7,33209384,8060928,2555904,251658240,0.029250335693359376,7361088,3276800,0,1073741824,0.0028747618198394775,3086752,23461888,0,-1,0.9701497168514316,22761544,124780544,31457280,338690048,0.25595241582061484,86688536,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222494720,128385024,954728447,127146616,0,3283,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testDeleteBucketDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.09838227843400346,93928360,4592,18125@christian-ThinkPad-X250,0,34799616,2555904,-1,-3.321832E7,33218320,8060928,2555904,251658240,0.029284159342447918,7369600,3276800,0,1073741824,0.0028747618198394775,3086752,23461888,0,-1,0.9702339385474861,22763520,124780544,31457280,338690048,0.25595241582061484,86688536,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222494720,128385024,954728447,129624384,0,3287,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateBucketWithSameName,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.1009734990111031,96402272,4592,18125@christian-ThinkPad-X250,0,34799616,2555904,-1,-3.32304E7,33230400,8060928,2555904,251658240,0.02930475870768229,7374784,3276800,0,1073741824,0.0028747618198394775,3086752,23461888,0,-1,0.9704760333013268,22769200,124780544,31457280,338690048,0.2632567698003338,89162448,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222494720,128385024,954728447,129634992,0,3302,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateBucketWithSameName,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.1035631442711551,98874680,4592,18125@christian-ThinkPad-X250,0,34799616,2555904,-1,-3.325592E7,33255920,8060928,2555904,251658240,0.029396820068359374,7397952,3276800,0,1073741824,0.0028747618198394775,3086752,23461888,0,-1,0.9705831005586593,22772056,124780544,31457280,338690048,0.2705566831417497,91634856,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222494720,128385024,954728447,132133656,0,3311,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateSnapshotNullFlowContents,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.1035631442711551,98874680,4592,18125@christian-ThinkPad-X250,0,34799616,2555904,-1,-3.3273264E7,33273264,8060928,2555904,251658240,0.02945124308268229,7411648,3276800,0,1073741824,0.0028747618198394775,3086752,23461888,0,-1,0.9707174460981145,22774864,124780544,31457280,338690048,0.27785666734441516,94107288,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222494720,128385024,954728447,134620376,0,3326,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateSnapshotNullFlowContents,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.10615281466924509,101347112,4592,18125@christian-ThinkPad-X250,0,34799616,2555904,-1,-3.3320496E7,33320496,8060928,2555904,251658240,0.029612223307291668,7452160,3276800,0,1073741824,0.0028747618198394775,3086752,23461888,0,-1,0.9710488772259078,22782640,124780544,31457280,338690048,0.27785666734441516,94107288,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222494720,128385024,954728447,134672384,0,3341,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateSnapshotFlowDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.10874251020537308,103819568,4592,18125@christian-ThinkPad-X250,0,34799616,2555904,-1,-3.3398064E7,33398064,8060928,2555904,251658240,0.02987645467122396,7518656,3276800,0,1073741824,0.0028747618198394775,3086752,23461888,0,-1,0.9714757823411313,22792656,124780544,31457280,338690048,0.2851567224083301,96579744,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222494720,128385024,954728447,137217632,0,3363,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testCreateSnapshotFlowDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.11133217222411707,106291992,4600,18125@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3537768E7,33537768,8192000,2555904,251658240,0.03030115763346354,7625536,3276800,0,1073741824,0.0028788745403289795,3091168,23724032,0,-1,0.9619386788889848,22821064,124780544,31457280,338690048,0.29245668299057903,99052168,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222887936,128385024,954728447,139829760,0,3388,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetSnapshotDoesNotExistInMetadataProvider,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.11133217222411707,106291992,4600,18125@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3556528E7,33556528,8192000,2555904,251658240,0.030351003011067707,7638080,3276800,0,1073741824,0.0028788745403289795,3091168,23724032,0,-1,0.9622006916868094,22827280,124780544,31457280,338690048,0.299756738054494,101524624,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222887936,128385024,954728447,142320976,0,3409,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetSnapshotDoesNotExistInMetadataProvider,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.11392186776024506,108764448,4600,18125@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.355656E7,33556560,8192000,2555904,251658240,0.030351003011067707,7638080,3276800,0,1073741824,0.0028788745403289795,3091168,23724032,0,-1,0.9622020405300414,22827312,124780544,31457280,338690048,0.299756738054494,101524624,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222887936,128385024,954728447,142321008,0,3412,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testDeleteFlowWithSnapshots,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.11651157167571904,111236912,4600,18125@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3562992E7,33562992,8192000,2555904,251658240,0.030373891194661457,7643840,3276800,0,1073741824,0.0028788745403289795,3091168,23724032,0,-1,0.9622303662379144,22827984,124780544,31457280,338690048,0.30705681673882546,103997088,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222887936,128385024,954728447,144801248,0,3434,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testDeleteFlowWithSnapshots,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.11651157167571904,111236912,4600,18125@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3574312E7,33574312,8192000,2555904,251658240,0.030405426025390626,7651776,3276800,0,1073741824,0.0028788745403289795,3091168,23724032,0,-1,0.962373006409703,22831368,124780544,31457280,338690048,0.30705681673882546,103997088,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222887936,128385024,954728447,144811224,0,3439,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testUpdateFlowWithSameNameAsExistingFlow,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.11910151021288097,113709600,4600,18125@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3586048E7,33586048,8192000,2555904,251658240,0.030434163411458333,7659008,3276800,0,1073741824,0.0028788745403289795,3091168,23724032,0,-1,0.9625628560946132,22835872,124780544,31457280,338690048,0.3143575567948191,106469776,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222887936,128385024,954728447,147295648,0,3462,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testUpdateFlowWithSameNameAsExistingFlow,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.11910151021288097,113709600,4600,18125@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3589344E7,33589344,8192000,2555904,251658240,0.03044713338216146,7662272,3276800,0,1073741824,0.0028788745403289795,3091168,23724032,0,-1,0.9625642049378453,22835904,124780544,31457280,338690048,0.3143575567948191,106469776,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222887936,128385024,954728447,147298944,0,3465,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testDeleteBucketWithFlows,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.12169118061097096,116182032,4600,18125@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.359592E7,33595920,8192000,2555904,251658240,0.030466206868489585,7667072,3276800,0,1073741824,0.0028788745403289795,3091168,23724032,0,-1,0.9626390657372238,22837680,124780544,31457280,338690048,0.3216575409974845,108942208,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222887936,128385024,954728447,149777952,0,3485,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testDeleteBucketWithFlows,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.12169118061097096,116182032,4600,18125@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3596752E7,33596752,8192000,2555904,251658240,0.03046900431315104,7667776,3276800,0,1073741824,0.0028788745403289795,3091168,23724032,0,-1,0.9626444611101519,22837808,124780544,31457280,338690048,0.3216575409974845,108942208,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222887936,128385024,954728447,149778784,0,3487,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetBucketDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.12428094318186693,118654552,4600,18125@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3631416E7,33631416,8192000,2555904,251658240,0.030560048421223958,7690688,3276800,0,1073741824,0.0028788745403289795,3091168,23724032,0,-1,0.9631398237871202,22849560,124780544,31457280,338690048,0.3289577850247315,111414728,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222887936,128385024,954728447,152285968,0,3510,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetBucketDoesNotExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.12428094318186693,118654552,4600,18125@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3633976E7,33633976,8192000,2555904,251658240,0.030569966634114584,7693184,3276800,0,1073741824,0.0028788745403289795,3091168,23724032,0,-1,0.9631425214735843,22849624,124780544,31457280,338690048,0.3289577850247315,111414728,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222887936,128385024,954728447,152288528,0,3513,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetExistingBucket,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.12687068061472492,121127048,4600,18125@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3663336E7,33663336,8192000,2555904,251658240,0.030654144287109376,7714368,3276800,0,1073741824,0.0028788745403289795,3091168,23724032,0,-1,0.9634871509193715,22857800,124780544,31457280,338690048,0.336257958190729,113887224,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222887936,128385024,954728447,154798640,0,3533,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetExistingBucket,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.12687068061472492,121127048,4600,18125@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3673032E7,33673032,8192000,2555904,251658240,0.030692545572916667,7724032,3276800,0,1073741824,0.0028788745403289795,3091168,23724032,0,-1,0.9634884997626036,22857832,124780544,31457280,338690048,0.336257958190729,113887224,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222887936,128385024,954728447,154802112,0,3535,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetLatestSnapshotMetadataWhenNoVersionsExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,before,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.12946089567030478,123600000,4600,18125@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3690696E7,33690696,8192000,2555904,251658240,0.030742899576822916,7736704,3276800,0,1073741824,0.0028788745403289795,3091168,23724032,0,-1,0.9636989193068025,22862824,124780544,31457280,338690048,0.3435594777204673,116360176,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222887936,128385024,954728447,157290696,0,3549,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
org.apache.nifi.registry.service.TestRegistryService.testGetLatestSnapshotMetadataWhenNoVersionsExist,nifi-registry,f1e5aef7bef7d4f5ec89b2347e6a6c7e78aa589c,1,after,1,31,7,46,0,4,3,0,[],187695104,125829120,954728448,0.12946089567030478,123600000,4600,18125@christian-ThinkPad-X250,0,35192832,2555904,-1,-3.3692488E7,33692488,8192000,2555904,251658240,0.030749766031901042,7738432,3276800,0,1073741824,0.0028788745403289795,3091168,23724032,0,-1,0.9637016169932666,22862888,124780544,31457280,338690048,0.3435594777204673,116360176,0,53477376,83886080,716177408,0.010108981265156022,7239824,7239824,9437184,5242880,9437184,0.0,0,0,2,0,0,222887936,128385024,954728447,157292488,0,3551,AdoptOpenJDK OpenJDK 64-Bit Server VM 25.242-b08 (1.8),2
